,0
0,10727.54103592959
1,10755.929821041073
2,9461.730879160174
3,9460.366432336656
4,10079.605985113096
5,11140.289620917169
6,18568.69321838327
7,23219.10974787196
8,25915.881927070168
9,22819.11603765172
10,19446.92381352084
11,19095.034967995336
12,19484.179407021813
13,18067.497165031855
14,17886.582699048497
15,17126.138686732626
16,18127.43885081169
17,19633.498835870847
18,24697.475041117297
19,25805.06753929727
20,27792.134092757442
21,25724.80454369206
22,21521.887954463957
23,15562.035075447002
24,9751.865519274359
25,9060.171763029493
26,8411.477691110042
27,8347.22752272516
28,8915.060022304539
29,11405.83020495763
30,20266.606151192347
31,26145.579365252663
32,21739.888353133254
33,20172.91634174651
34,17053.715260260215
35,19142.21733368308
36,19940.15183943779
37,18884.283677699652
38,18216.02442832068
39,16603.610540688693
40,17605.47188719905
41,19749.04132608231
42,25099.4689520012
43,26151.68985509252
44,28302.644339511757
45,27751.82104977401
46,22292.548336670847
47,15936.65254067423
48,9536.586977027888
49,9056.400006329617
50,8530.024047988729
51,8571.135482883008
52,9272.704672881617
53,11877.952531187357
54,21888.016500106023
55,27583.72412026125
56,22517.42224997122
57,19795.14365885187
58,15243.235055454006
59,14517.23812534323
60,14079.997111356299
61,13327.412491136087
62,13305.297405890638
63,13260.91757854613
64,15969.153265668827
65,19379.316092792527
66,24492.148849774818
67,25569.219183435405
68,27705.97667615951
69,26684.41598881319
70,21695.532728916878
71,15579.656045958978
72,9243.473759366001
73,8907.446346620995
74,8401.26082890293
75,8423.81218584989
76,9046.222978286725
77,11614.015862312055
78,23319.119194619663
79,22739.057555945245
80,19736.392762632204
81,19354.61025924491
82,15443.273156517156
83,15682.668512300625
84,16219.67325662315
85,15351.423805641316
86,14903.07905819783
87,14322.969498343302
88,16458.295574774776
89,18884.362107997906
90,23640.23667680127
91,24230.949458400097
92,25899.16167781784
93,25122.350320012036
94,19747.863742177455
95,13641.421920745883
96,9928.476013136911
97,9040.818180132583
98,8283.033109138289
99,8184.295901305067
100,8727.765371379293
101,11261.32327455812
102,20273.283514058392
103,26012.737654818586
104,20916.70732767715
105,18819.96092889014
106,15117.592229911683
107,15390.769867410367
108,15639.770136492098
109,15057.31293112823
110,14740.369833334718
111,13999.437907979236
112,15917.290168486996
113,19551.24982264954
114,24738.206646902625
115,25227.811928618423
116,27496.8919554923
117,26781.250670048456
118,20593.598759919627
119,13950.177360206024
120,10058.336351405438
121,9104.948628826529
122,8297.863125215204
123,8165.327555754237
124,8791.143988233292
125,11413.333232598325
126,20596.3226290465
