,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,131.20059813084114
8,475.60216822429913
9,729.8033271028039
10,984.0044859813086
11,2107.4096074766358
12,2574.8117383177573
13,2066.409420560748
14,1746.6079626168228
15,1312.0059813084115
16,418.2019065420561
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,24.600112149532713
32,270.60123364485986
33,672.4030654205609
34,943.0042990654207
35,1090.604971962617
36,1279.2058317757012
37,1180.8053831775703
38,1008.6045981308413
39,1082.4049345794394
40,410.00186915887855
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,164.00074766355144
56,1213.6055327102806
57,2624.011962616823
58,3821.2174205607485
59,4518.220598130842
60,4706.821457943926
61,4337.819775700936
62,3468.6158130841127
63,2164.809869158879
64,680.6031028037385
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,164.00074766355144
80,1230.0056074766358
81,2673.212186915888
82,3370.215364485982
83,4501.820523364487
84,4321.41970093458
85,4337.819775700936
86,3444.01570093458
87,2156.6098317757014
88,623.2028411214955
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,164.00074766355144
104,861.003925233645
105,2328.8106168224303
106,3534.2161121495333
107,4190.219102803739
108,4378.819962616823
109,3763.8171588785053
110,2238.610205607477
111,1230.0056074766358
112,393.6017943925234
113,0.0
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,106.60048598130842
128,598.6027289719627
129,1230.0056074766358
130,1754.8080000000002
131,2484.6113271028044
132,2230.4101682242995
133,2000.8091214953274
134,1672.8076261682245
135,680.6031028037385
136,254.2011588785047
137,0.0
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,90.20041121495329
152,631.402878504673
153,1394.0063551401872
154,2017.2091962616826
155,2205.8100560747666
156,1582.6072149532713
157,1328.4060560747666
158,1139.8051962616823
159,787.2035887850468
160,278.80127102803743
161,0.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,98.40044859813085
176,410.00186915887855
177,1344.8061308411218
178,1894.208635514019
179,2271.410355140187
180,2304.2105046728975
181,2328.8106168224303
182,1918.8087476635517
183,1230.0056074766358
184,418.2019065420561
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,139.40063551401872
200,1008.6045981308413
201,2435.4111028037387
202,3665.4167102803744
203,4305.019626168225
204,4510.020560747665
205,4182.019065420562
206,3378.4154018691593
207,2050.009345794393
208,623.2028411214955
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,155.80071028037386
224,1098.8050093457946
225,2345.2106915887853
226,3608.0164485981313
227,4329.619738317758
228,3944.2179813084117
229,3616.2164859813092
230,2673.212186915888
231,1927.0087850467294
232,762.6034766355142
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.0
246,0.0
247,164.00074766355144
248,762.6034766355142
249,1730.2078878504676
250,2132.0097196261686
251,4165.618990654207
252,4337.819775700936
253,3993.4182056074774
254,3304.615065420561
255,1918.8087476635517
256,680.6031028037385
257,0.0
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.0
267,0.0
268,0.0
269,0.0
270,0.0
271,123.00056074766357
272,262.4011962616823
273,516.602355140187
274,918.404186915888
275,1180.8053831775703
276,1221.805570093458
277,1197.2054579439255
278,1008.6045981308413
279,738.0033644859815
280,270.60123364485986
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,114.800523364486
296,467.40213084112156
297,910.2041495327104
298,1246.405682242991
299,1599.0072897196264
300,1558.0071028037387
301,1467.8066915887853
302,1205.405495327103
303,852.8038878504674
304,369.00168224299074
305,0.0
306,0.0
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0
318,0.0
319,139.40063551401872
320,631.402878504673
321,1426.8065046728975
322,1828.6083364485985
323,2230.4101682242995
324,2681.4122242990657
325,3058.6139439252343
326,1623.607401869159
327,1172.6053457943926
328,434.60198130841127
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,0.0
343,164.00074766355144
344,1139.8051962616823
345,2394.410915887851
346,3788.417271028038
347,4141.018878504674
348,4583.820897196262
349,4296.819588785047
350,3444.01570093458
351,2033.6092710280377
352,918.404186915888
353,0.0
354,0.0
355,0.0
356,0.0
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,0.0
363,0.0
364,0.0
365,0.0
366,0.0
367,123.00056074766357
368,1074.2048971962618
369,2033.6092710280377
370,2714.212373831776
371,3378.4154018691593
372,3214.414654205608
373,4198.419140186917
374,3370.215364485982
375,2123.809682242991
376,779.0035514018693
377,0.0
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,0.0
391,196.8008971962617
392,557.6025420560749
393,1320.206018691589
394,3460.4157757009352
395,2550.211626168225
396,3214.414654205608
397,2697.812299065421
398,1525.2069532710284
399,1746.6079626168228
400,836.4038130841122
401,0.0
402,0.0
403,0.0
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,0.0
415,180.40082242990658
416,1107.005046728972
417,2665.0121495327107
418,3706.416897196262
419,4296.819588785047
420,4641.221158878506
421,4329.619738317758
422,3575.216299065421
423,2320.610579439253
424,893.8040747663553
425,0.0
426,0.0
427,0.0
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,196.8008971962617
440,1123.4051214953272
