,0
0,2997.4261578879723
1,1966.51514482345
2,1969.2260522000556
3,1970.7743471680344
4,1990.955597256734
5,3015.393351543824
6,5158.163029021129
7,6018.269491604998
8,5592.682911355069
9,4586.983813869883
10,5594.965322392216
11,5697.669840227699
12,5600.887232391563
13,4590.990525964733
14,4591.775596112443
15,4590.690797275811
16,5874.119541303622
17,6158.839295146504
18,6159.214632463503
19,5171.037415904523
20,5168.201143634925
21,5158.331250665121
22,5143.361813892631
23,5251.45985552002
24,3000.2278265035984
25,1967.1780755807804
26,1970.3017694071402
27,1971.8526386001438
28,1991.9997174294765
29,3015.2801004139765
30,5159.223131680175
31,6021.244463172647
32,5595.394267240365
33,4590.192702861854
34,5596.305109161705
35,5699.333115903945
36,5604.766964156432
37,4595.371873071058
38,4595.259674728076
39,4593.228783067064
40,5875.494479605963
41,6161.305950599158
42,6162.259125563746
43,5173.849022881865
44,5169.211832453355
45,5158.21992516839
46,5142.640068069123
47,5250.550185898339
48,2999.6252376219672
49,1966.211317785662
50,1968.8230805707012
51,1970.076643558843
52,2059.1212088551188
53,3083.138103536038
54,5188.030010920227
55,6018.087089566502
56,5592.239509487297
57,4586.827503220137
58,5592.609527813516
59,5696.267072901147
60,5599.627668249724
61,4589.188465048651
62,4589.111783491104
63,4587.46614602336
64,5869.139020158775
65,6154.510614240217
66,6155.399323466273
67,5148.107133857747
68,5146.768359589911
69,5141.562088175984
70,5140.788728939303
71,5249.522684718245
72,2998.80326487754
73,1963.687184735857
74,1966.0341595388834
75,1967.652479604603
76,1987.7884598581245
77,3013.3211930548323
78,5156.622498356276
79,6017.3930948824645
80,5591.569522103725
81,4586.129322902608
82,5591.851687783206
83,5695.3303651882425
84,5598.454758940998
85,4588.061110257266
86,4588.194536221111
87,4586.518441790515
88,5868.119727761975
89,6153.315550750761
90,6154.456833482655
91,5166.498036627073
92,5164.048873013319
93,5154.741392483563
94,5140.182850098719
95,5248.965083675311
96,2998.243957084472
97,1962.742808061494
98,1964.7863371934025
99,1966.2171913695213
100,1986.1948775980425
101,3012.122772464405
102,5155.784790208177
103,6016.5598369074105
104,5590.7469544810065
105,4585.318836814865
106,5590.963392151989
107,5694.62426076958
108,5597.5414743929905
109,4587.253908757113
110,4587.339678658409
111,4585.707104341965
112,5867.2570844107
113,6152.418177518518
114,6153.349801237711
115,5165.554493856592
116,5163.133580918932
117,5153.918072870226
118,5139.375047006072
119,5248.253166100606
120,2997.479613678159
121,1961.3988477440769
