,0
0,4973.3689251316055
1,4884.147175529412
2,4965.957078800866
3,4884.293018566534
4,5200.256951583411
5,5586.821303954784
6,6605.33398486966
7,6173.469774016563
8,6090.957200689645
9,5305.760379755959
10,4450.260354500277
11,4368.7612702573615
12,4449.723514876764
13,4368.373999874646
14,4449.0260825800915
15,4368.111000779239
16,6204.86335225535
17,6990.304707939444
18,7072.347605266735
19,6522.986446923525
20,6637.82384288234
21,6083.93795254235
22,5705.7575986722495
23,5148.481152271277
24,5959.279207103873
25,5869.603590567722
26,5960.471479248647
27,5870.455469696224
28,6195.294752416256
29,7050.924305875897
30,8267.539702860957
31,9889.429475691491
32,20183.583170976803
33,19444.206235210848
34,18487.282336850512
35,18476.39915725994
36,17513.637385906593
37,18459.557959991984
38,18456.976488232922
39,18457.72335738607
40,20213.905522174584
41,18216.60801286052
42,14399.332026704185
43,13930.944282012475
44,11067.293429207777
45,10597.240320525314
46,6692.931140321933
47,5747.208020547199
48,5513.056895133276
49,5513.056895133276
50,5550.040514547047
51,5542.664642844902
52,5784.2515695771
53,6722.596378854173
54,8204.149501028962
55,9760.598661881526
56,20090.27966315287
57,19385.03414000254
58,18446.741305998326
59,18445.96487626795
60,17491.27488203202
61,18443.99510155266
62,18443.100578944668
63,18442.881311495174
64,20197.487945411984
65,18198.74843359124
66,14380.42024606418
67,13912.444652067337
68,11050.299045695147
69,10582.463834745464
70,6692.931172890294
71,5747.208047368201
72,5513.0569257858515
73,5513.056927701638
74,5513.056933448996
75,5513.0569296174235
76,5769.397050003876
77,6729.973112659995
78,8198.739110765784
79,9753.691814811787
80,20086.67788977496
81,19385.75675530554
82,18448.60767041953
83,18447.177135807553
84,17492.215797312612
85,18453.70940649229
86,18444.118796188402
87,18444.359880608306
88,20201.99778217299
89,18207.33479273098
90,14392.722473214168
91,13927.81370002088
92,11068.650412965508
93,10605.636149004837
94,6692.931197795512
95,5747.208076104992
96,5550.087997301853
97,5542.764309693237
98,5550.402009945571
99,5836.930410997354
100,6152.7903130055
101,7018.031814792957
102,8209.572271100955
103,9837.520398982293
104,20163.105507363143
105,19448.29371780101
106,18498.378413902294
107,18503.42655969464
108,17555.44866713914
109,18509.892730016694
110,18487.015987045477
111,18462.817654461982
112,20221.624970929253
113,18229.91290873546
114,14417.970212036686
115,13956.79157371162
116,11102.04988040055
