,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,559.3577343750001
8,8266.064296875
9,17029.33546875
10,22250.00765625
11,17775.14578125
12,25295.399765625003
13,5469.275625
14,13486.736484375
15,4847.76703125
16,497.206875
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,559.3577343750001
32,9384.779765625
33,12989.529609375
34,20571.934453125003
35,24798.192890625
36,21690.649921875
37,14916.206250000001
38,6028.6333593750005
39,5220.6721875
40,372.90515625
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,62.150859375
56,1926.6766406250001
57,3604.7498437500003
58,4785.616171875
59,5158.521328125
60,5780.029921875001
61,4723.4653125
62,3231.8446875
63,3791.2024218750003
64,248.6034375
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,372.90515625
80,6960.896250000001
81,18023.74921875
82,24300.986015625
83,25295.399765625003
84,20634.0853125
85,23182.270546875003
86,16780.73203125
87,7644.555703125
88,559.3577343750001
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,559.3577343750001
104,8949.723750000001
105,16967.184609375
106,23990.23171875
107,28527.244453125
108,26351.964375
109,23493.02484375
110,15972.770859375001
111,8017.460859375001
112,372.90515625
113,0.0
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,559.3577343750001
128,8203.913437500001
129,17029.33546875
130,22250.00765625
131,16345.676015625
132,10938.55125
133,7395.952265625
134,3915.504140625
135,3542.5989843750003
136,745.8103125
137,0.0
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,310.754296875
152,6401.538515625
153,18520.95609375
154,25481.85234375
155,27097.7746875
156,27284.227265625002
157,24984.64546875
158,18645.2578125
159,8390.366015625
160,248.6034375
161,0.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,186.452578125
176,3666.9007031250003
177,11311.456406250001
178,7023.047109375
179,5966.4825
180,5780.029921875001
181,4723.4653125
182,3604.7498437500003
183,2050.9783593750003
184,186.452578125
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,248.6034375
200,5344.97390625
201,9571.23234375
202,9944.1375
203,14978.357109375002
204,10565.64609375
205,13983.943359375
206,5407.124765625001
207,2361.73265625
208,372.90515625
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,621.50859375
224,9944.1375
225,16159.2234375
226,11311.456406250001
227,28775.847890625002
228,27719.283281250002
229,24363.136875
230,17588.693203125
231,9757.684921875001
232,1056.5646093750001
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.0
246,0.0
247,683.659453125
248,9695.5340625
249,16967.184609375
250,13113.831328125001
251,12616.624453125001
252,21069.141328125002
253,25979.05921875
254,19142.4646875
255,9509.081484375001
256,1243.0171875
257,0.0
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.0
267,0.0
268,0.0
269,0.0
270,0.0
271,186.452578125
272,3666.9007031250003
273,10814.249531250001
274,16780.73203125
275,15351.262265625
276,20944.839609375
277,17588.693203125
278,11373.607265625
279,9136.176328125
280,1429.469765625
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,248.6034375
296,4723.4653125
297,9509.081484375001
298,10814.249531250001
299,12181.5684375
300,12989.529609375
301,6339.38765625
302,8701.120312500001
303,4599.1635937500005
304,435.05601562500004
305,0.0
306,0.0
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0
318,0.0
319,372.90515625
320,5904.331640625001
321,7768.857421875
322,4847.76703125
323,5593.57734375
324,6215.0859375
325,5158.521328125
326,3666.9007031250003
327,3356.1464062500004
328,559.3577343750001
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,0.0
343,186.452578125
344,2486.034375
345,3604.7498437500003
346,4847.76703125
347,5593.57734375
348,14170.395937500001
349,11684.3615625
350,8701.120312500001
351,10192.7409375
352,1243.0171875
353,0.0
354,0.0
355,0.0
356,0.0
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,0.0
363,0.0
364,0.0
365,0.0
366,0.0
367,745.8103125
368,10317.04265625
369,13921.792500000001
370,13113.831328125001
371,26662.718671875
372,19453.218984375002
373,26476.26609375
374,19453.218984375002
375,10938.55125
376,1926.6766406250001
377,0.0
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,0.0
391,807.961171875
392,10068.43921875
393,17650.8440625
394,26351.964375
395,28713.69703125
396,30764.675390625
397,26227.662656250002
398,19888.275
399,11062.852968750001
400,2050.9783593750003
401,0.0
402,0.0
403,0.0
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,0.0
415,186.452578125
416,3107.54296875
417,3604.7498437500003
418,5717.8790625
419,10627.796953125
420,9509.081484375001
421,5220.6721875
422,4039.805859375
423,2175.2800781250003
424,1118.7154687500001
425,0.0
426,0.0
427,0.0
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,932.2628906250001
440,10752.098671875001
441,19763.97328125
442,27159.925546875
443,26787.020390625003
444,28837.998750000002
445,26041.210078125
446,19826.124140625
447,11125.003828125
448,2050.9783593750003
449,0.0
450,0.0
451,0.0
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,0.0
459,0.0
460,0.0
461,0.0
462,0.0
463,807.961171875
464,9011.874609375
465,17526.54234375
466,23928.080859375
