,0
0,7736.35166131583
1,7597.562273045753
2,7724.822122579125
3,7597.789139992385
4,8089.288591351973
5,8690.610917262997
6,10274.963976463914
7,9603.175204025765
8,9474.822312183893
9,8253.405035175934
10,6922.627218111541
11,6795.850864844784
12,6921.792134252744
13,6795.248444249449
14,6920.70723956903
15,6794.8393345454815
16,9652.009659063877
17,10873.807323461357
18,11001.429608192699
19,10146.867806325483
20,10325.50375559475
21,9463.903481732545
22,8875.622931267942
23,8008.748459088652
24,9269.989877717137
25,9130.494474216455
26,9271.844523275673
27,9131.81961952746
28,9637.125170425288
29,10968.10447580695
30,12860.617315561487
31,15383.556962186763
32,31396.68493263058
33,30246.543032550206
34,28757.99474621191
35,28741.065355737686
36,27243.435933632478
37,28714.867937765306
38,28710.852315028988
39,28712.01411148944
40,31443.853034493797
41,28336.94579778303
42,22398.96093042873
43,21670.357772019404
44,17215.789778767652
45,16484.596054150486
46,10411.226218278562
47,8940.101365295643
48,8575.86628131843
49,8575.86628131843
50,8633.396355962072
51,8621.922777758737
52,8997.7246637866
53,10457.37214488427
54,12762.01033493394
55,15183.153474037928
56,31251.54614268224
57,30154.497551115062
58,28694.930920441842
59,28693.723140861257
60,27208.649816494253
61,28690.659046859695
62,28689.26756724726
63,28688.926484548047
64,31418.314581751976
65,28309.16423003082
66,22369.542604988725
67,21641.580569882524
68,17189.35407108134
69,16461.610409604054
70,10411.226268940458
71,8940.101407017202
72,8575.866329000213
73,8575.866331980325
74,8575.866340920658
75,8575.866334960436
76,8974.617633339363
77,10468.84706413777
78,12753.59417230233
79,15172.409489707223
80,31245.943384094382
81,30155.621619364178
82,28697.834153985932
83,28695.60887792286
84,27210.113462486286
85,28705.770187876897
86,28690.851460737515
87,28691.226480946254
88,31425.32988338021
89,28322.520788692636
90,22388.679402777594
91,21665.48797781026
92,17217.90064239079
93,16497.6562317853
94,10411.226307681907
95,8940.101451718876
96,8633.470218025104
97,8622.077815078368
98,8633.958682137554
99,9079.669528218106
100,9571.007153564111
101,10916.938378566821
102,12770.44575504593
103,15302.80950952801
104,31364.830789231557
105,30252.90133880157
106,28775.25531051468
107,28783.107981747213
108,27308.475704438657
109,28793.166468914857
110,28757.580424292963
111,28719.938573607524
112,31455.861065889945
113,28357.64230247738
114,22427.953663168177
115,21710.564670218075
116,17269.855369511966
117,16550.337697832307
118,10411.226346423355
119,8986.23498702105
120,8633.75474714876
121,8622.818754235403
122,8954.313764292721
123,9195.450408526478
124,9457.613762746889
125,11033.20351805035
126,12772.245950987617
127,15332.887768734803
128,31353.638324944124
129,30213.8315110784
130,28729.403279523012
131,28719.15813903305
132,27240.77598744928
133,28734.65833658406
134,28699.573603335215
135,28696.723859812075
136,31171.93401415366
137,28319.22149833287
138,22381.503100626658
139,21654.803294717894
140,17202.13427022272
141,16475.455566483346
142,10411.226391125027
143,8940.101544102332
144,7090.557245033927
145,7148.110850637812
146,7136.658014010377
147,7148.262258181663
148,7500.970589826402
149,8241.114852785087
150,12752.548925021747
151,12207.652101394548
152,19369.435861448226
153,18270.82151036915
154,16809.468773721324
155,16806.599939604046
156,16805.957031214144
157,16804.913858091153
158,9383.84215206026
159,9385.159602723425
160,11861.276181812525
161,11237.104873307313
162,10368.70334432392
163,9640.233095906488
164,9640.2330988866
165,8911.792892972997
166,8183.262601269465
167,7454.792355832142
168,7090.542255073182
169,7090.542255073182
170,7125.047177832498
171,7148.113523797811
172,7500.869653450575
173,8240.967077997133
174,9686.337509559278
175,9153.337654533594
176,8887.168145391031
177,7806.026250501178
178,6337.491060752319
179,6349.067068367332
180,6337.507075871412
181,6349.141186719949
182,6337.588048480434
183,6349.305781257098
184,8813.20460062454
185,10427.084833837269
186,10644.23292766791
187,10156.912957494254
188,10260.318215615649
189,9430.4230348768
190,8805.122317762698
191,7975.130572471564
192,9199.215165478414
193,9097.496307741843
194,9231.731024750892
195,9143.909383461056
196,9622.710293713928
197,10981.128841442107
198,12808.183613002811
199,15400.634711550803
200,31431.1725409422
201,30274.869945802686
202,28777.039991996004
203,28744.76098304362
204,27242.99880194027
205,28715.93709150018
206,28712.989013238537
207,28716.297875716387
208,31194.533749164002
209,28344.88721673544
210,22408.66132442084
211,21684.558649905503
212,17238.027939832245
213,16517.24599459867
214,10411.226528210156
215,8974.638321273256
216,8633.655959433312
217,8622.235763966919
218,8977.116224366595
219,9194.743436680092
220,9457.201047108034
221,11031.762917260388
222,12775.677808626468
223,15282.234477157697
224,31336.78299322028
225,30220.431593774134
226,28740.24014796833
227,28752.24960981799
228,27264.10791200935
229,28760.93759139779
230,28725.15799151539
231,28712.8495499815
232,31191.727437785572
233,28344.56880970448
234,22408.64349441385
235,21691.510153307172
236,17265.61194407401
237,16571.573093105457
238,10411.226560991383
239,8997.767040971843
240,8622.238401365577
241,8977.527691338744
242,9195.339450035743
243,9094.374810832964
244,9562.221549492446
245,10932.30312111074
246,12780.90097849468
247,15387.369356220712
248,31452.839709667125
249,30324.066222135803
250,28808.26924773925
251,28785.247520003013
252,27284.994023316496
253,28752.436096254067
254,28746.58160168928
255,28741.94438134025
256,31207.182385323875
257,28346.541026621122
258,22403.147799311024
259,21671.551756663954
260,17221.369712681688
261,16507.50798563947
262,10411.22659675272
263,8963.145363404969
264,8622.01702378429
265,8633.903308686147
266,8851.115561336841
267,9092.039604417618
268,9559.728552134462
269,10929.2316066316
270,12775.494108594618
271,15290.762158540996
272,31357.035026207843
273,30257.540806154648
274,28790.08437503997
275,28770.694437641658
276,27276.23033498465
277,28748.27712717545
278,28735.674208905788
279,28736.33207447521
280,31218.30726068295
281,28368.289790798364
282,22430.315478998928
283,21703.291073387547
284,17256.454141959166
285,16540.155816168717
286,10411.22663549417
287,8974.694150681722
288,8633.820458606895
289,8622.37135307903
290,8886.116973648825
291,9081.290094960228
292,9572.910717652592
293,10917.91081576373
294,12773.047562234275
295,15319.604240684906
296,31345.025147142573
297,30218.28338041382
298,28729.59904602624
299,28720.110844911844
300,27246.824210121045
301,28722.965490718365
302,28694.334260401993
303,28693.475061481102
304,31166.81909981507
305,28312.682555604257
306,22373.402183127728
307,21643.912218044763
308,17188.446302303546
309,16460.052899040737
310,10411.226686156066
311,8940.10182423281
312,7090.5575072837355
313,7090.557510263848
314,7090.557519204182
315,7090.5575072837355
316,7454.792624042176
317,8183.308077770647
318,12737.80858735555
319,12189.808612385743
320,19354.4384146641
321,18260.35658665754
322,16813.10940903012
323,16823.56442685118
324,16860.124494089287
325,16836.32452216051
326,9393.500234429574
327,9379.01293504903
328,11856.973943874515
329,11235.326298074415
330,10368.703731738413
331,9640.233483320979
332,9640.233480340868
333,8911.79338469139
334,8183.2628784198305
335,7489.268112240403
336,7136.561050123154
337,7148.125214775147
338,7136.7013567517415
339,7148.264868759319
340,7501.062395140652
341,8241.143494636523
342,9686.640336567423
343,9153.500988483587
344,8887.274916825136
345,7805.971535654405
346,6337.649444737142
347,6349.110166739554
348,6337.713296605712
349,6349.163993513106
350,6337.680211408061
351,6349.143940342956
352,8558.733417772686
353,10746.3292642052
354,10849.538833306262
355,10270.110918560842
356,10145.058854816267
357,9542.513911349595
358,8689.072944310543
359,8086.7538098509285
360,7597.222433053024
361,7723.118896484884
362,7598.038718368607
363,7724.0284205483385
364,7962.872637867042
365,8817.32864577672
366,10148.87346009293
367,9729.97722797281
368,9349.140828033973
369,8381.14223002583
370,6797.319013785264
371,6922.225242794457
372,6795.982114914583
373,6578.602251853923
374,6726.844363011232
375,6921.409496879054
376,9016.67141390617
377,10999.084835619502
378,10873.266308063065
379,10270.497030744518
380,10144.792203381377
381,9542.314088914642
382,8688.119070228046
383,8085.80012053534
384,9081.233273174637
385,9207.428519603367
386,9082.01353192254
387,9208.06342043372
388,9446.720185760227
389,11043.835083635697
390,12809.57703266782
391,15218.527048631751
392,31281.97761066186
393,30184.183663412427
394,28726.806714350772
395,28721.423414152403
396,27235.755694630287
397,28713.71009889289
398,28710.699924048346
399,28716.141512247144
400,30949.44580492011
401,28365.250392980644
402,22445.56337733194
403,21733.0950103525
404,17295.79507638389
405,16584.62316816235
406,10411.226817280969
407,8986.29201443433
408,8976.684385352373
409,9195.547837311091
410,9093.657968857353
411,9199.205572499559
412,9485.017631170136
413,11079.991673580538
414,12789.543197482597
415,15396.092374971184
416,31458.13840748069
417,30359.5777371497
418,28899.793600060006
419,28884.247809783457
420,27348.26263042702
421,28807.62040594739
422,28776.15767635036
423,28754.594525436536
424,30988.771743423862
425,28432.300091034125
426,22550.749332525607
427,21853.56402919464
428,17402.682004707523
429,16676.217842173697
430,10440.035176483374
431,9215.251556607345
432,9092.172225338698
433,9197.48772895851
434,9095.403134060452
435,9200.811244644503
436,9495.071376980419
437,11094.157991113801
438,12787.180729007434
439,15395.225189351526
440,31456.760165523443
441,30352.092531543305
442,28816.854031038616
443,28772.994967479823
444,27287.47961509745
445,28770.95693182104
446,28741.73532055971
447,28717.57768161134
448,30939.35195872976
449,28345.190639765886
450,22409.481233551975
451,21685.2355375265
452,17232.076386016666
453,16503.081399569845
454,10411.226870922976
455,8951.623313688411
456,8633.47585341591
457,8622.150374832681
458,8633.765693098227
459,8622.481611243564
460,8998.20440511275
461,10869.203009503291
462,12762.722402770954
463,15193.119264837991
464,31260.984513352585
465,30161.281119274616
466,28696.899701289953
467,28694.061702386152
468,27209.341509309077
469,28693.754041637185
470,28694.727128498394
471,28695.448425740666
472,30916.25847884942
473,28317.612998062126
474,22379.43430425717
475,21653.344932463515
476,17201.594876005074
477,16476.615965271514
478,10411.22691562465
479,8940.10204476106
480,7090.557724831875
481,7148.1447762269
482,7136.690208154695
483,7148.336060642462
484,7501.086697949771
485,8241.419250311985
486,12758.738148688075
487,12232.21673714785
488,19385.99903198291
489,18279.77254340918
490,16814.801000769145
491,16812.073364333788
492,16811.36596633146
493,16809.597615861047
494,9387.849075851169
495,9389.407993027107
496,11611.268735100006
