,0
0,11853.4635896142
1,11851.867554786173
2,11850.02151961044
3,11847.720228162236
4,11892.01698232812
5,12689.324454206775
6,12952.833736211871
7,11415.12874560415
8,10634.604042163664
9,10067.554262028003
10,10075.523698618672
11,10226.54096339417
12,10084.738344506448
13,10098.209277162176
14,10102.083096737791
15,10100.211061337706
16,10077.042934626423
17,11290.836993393155
18,11889.364302916112
19,11928.338748284448
20,11923.89723932275
21,11895.513817897387
22,11859.765376348621
23,12010.703502754128
24,11856.51110332641
25,11853.66902945238
26,11851.388218687563
27,11850.869937854157
28,11894.554397215341
29,12029.11375307569
30,13932.39218652882
31,26513.093789644525
32,35564.47402944243
33,35475.58895419274
34,36294.99710221634
35,36440.973755805135
36,36754.33511906991
37,36177.866540602205
38,36443.97468809879
39,35940.585580492094
40,35169.24025219582
41,26952.160613321594
42,27565.529429590275
43,27613.076179722222
44,27610.404324128947
45,11905.12972863929
46,11879.447755758714
47,12035.971189283122
48,11883.770762464119
49,11882.997060114334
50,11884.318304777194
51,11886.282782330434
52,12132.273541728287
53,12098.007354621248
54,15651.44315401674
55,28567.900566144
56,37465.87563291552
57,36110.386163950585
58,36350.16511732136
59,37156.609550916895
60,37193.51087936718
61,35692.824571076475
62,35588.362435933625
63,35144.677140096544
64,34993.753557820484
65,26964.780366893858
66,27578.38765042833
67,27577.299182408053
68,27576.670968400347
69,11856.679384100735
70,11865.333859667144
71,12024.69312042507
72,11869.067597099649
73,11869.076531869952
74,11865.610514628794
75,11863.143307618318
76,11907.765680484685
77,11901.851555427296
78,13903.255639670817
79,26508.084437322723
80,35567.2200278041
81,35572.72271716783
82,36387.325100742484
83,36571.310177381405
84,36505.40003635512
85,35744.46262481233
86,35827.93602645322
87,35435.82073638862
88,35109.67728388531
89,26976.592975814277
90,27667.519255194657
91,27746.392298008337
92,27743.119195246418
93,11876.919831659096
94,11853.912939272124
95,12018.31166068864
96,11857.040823146497
97,11853.67944622264
98,11851.084474990772
99,11849.635917335943
100,11893.47203041566
101,12086.108965062629
102,13935.732975842884
103,26513.385741497503
104,35568.3727372078
105,35538.65448932776
106,36369.48648325278
107,36667.06749814546
108,36725.82963046195
109,36785.44497132504
110,37446.58871867142
111,37438.807940889106
112,36098.44314758807
113,26694.182422471604
114,27564.28371560054
115,27615.58274848047
116,27616.34192594756
117,11893.379789284143
118,11865.949890480391
119,12023.98270139812
120,11869.343332494225
121,11872.536548401331
122,11873.230398112746
123,11872.163377390541
124,12097.151693182936
125,12060.57149252417
126,13840.485811644076
127,26386.17043749277
128,35441.58276505216
129,35491.332070791024
130,37821.83726671588
131,39934.57309053444
132,41674.00157239925
133,41800.01072518366
134,42920.968675430355
135,42278.74824978456
136,40283.372772421935
137,30668.774894290305
138,30689.112381837185
139,29869.561871999555
140,29500.423120054398
141,11889.302903636513
142,11893.449528823241
143,12046.00773138941
144,11893.390492617165
145,11891.873679561726
146,11890.820467315309
147,11889.911393999764
148,11937.633452109289
149,11933.77990150278
150,11935.64854092028
151,10699.565707494605
152,10089.934383913727
153,10097.02399583735
154,10101.863658094826
155,10249.399839698868
156,10106.879862260583
157,10119.436612657193
158,10123.856997238554
159,10122.104417878283
160,10099.342917311014
161,11013.591547787668
162,11928.321761955938
163,11981.207877785362
164,11974.400374069985
165,11941.823346134584
166,11901.697949232634
167,12047.292075750314
168,11897.85563231411
169,11894.668357238
170,11892.323360691502
171,11891.055675464311
172,11940.198353497875
173,11937.70285376095
174,11940.35322997822
175,10702.859977407428
176,10091.726393454668
177,10096.033425355345
178,10095.996959174587
179,10242.942723116154
180,10095.844706668193
181,10105.907103578926
182,10110.87419858594
183,10108.808628533476
184,10088.315409095025
185,11002.9334275263
186,11917.875105766341
187,11968.004879173788
188,11961.631462441452
189,11932.381864435227
190,11894.290879231665
191,12040.086917016202
192,11892.612701401698
193,11892.297897237697
194,11891.943237325935
195,11890.693819405573
196,11940.559897331514
197,11939.409995815182
198,15863.066390016129
199,29044.211952027606
200,38825.75404582204
201,37566.72230833671
202,36980.33399630477
203,36859.00206104663
204,37020.88414551471
205,36451.49764493621
206,36303.21116717217
207,36546.5739086638
208,35937.90059433643
209,26718.950897422048
210,27563.643376138647
211,27617.519955523672
212,27625.59416074333
213,11890.019789572367
214,11864.420870706692
215,12024.645638686194
216,11869.54540842774
217,11868.719104702861
218,11866.695828320162
219,11865.031580862085
220,12091.89002876458
221,12056.16580176922
222,13881.317448889122
223,26435.877806696048
224,35470.68024100221
225,35462.14755674828
226,36314.925874277265
227,36458.994447575256
228,36296.11653612316
229,35479.9066637641
230,35529.14148241836
231,35107.85275588644
232,34976.87280844144
233,26641.945965809427
234,27568.06444077194
235,27572.895247384648
236,27589.66278308733
237,11845.214403611759
238,11851.171331308591
239,12017.68358140821
240,11857.134110018242
241,11854.749170044333
242,11851.614530559767
243,11848.783510737365
244,11892.147128869789
245,12074.043158695027
246,13938.198405736528
247,26512.871104715938
248,35560.750424355945
249,35566.799956734074
250,36427.97864778492
251,36636.53821349248
252,36525.79992615127
253,35679.967954134474
254,35763.616180445606
255,35350.17118996255
256,35066.448478562816
257,26657.022374894645
258,27678.404705267592
259,27741.93620428516
260,27739.764507638385
261,11871.399458806703
262,11847.644179965315
263,12015.005909018575
264,11852.151983297379
265,11850.314294796728
266,11848.438142730096
267,11846.866523477116
268,11890.842631020292
269,12815.064056219808
270,13939.899431600465
271,26514.390828308085
272,35559.36185669072
273,35469.119564597386
274,36291.185667781756
275,36494.744007574205
276,36856.266862251745
277,36660.07667124927
278,36883.549904055435
279,36177.0712433959
280,35426.71212513845
281,26664.805098737495
282,27560.955331887846
283,27608.773846167725
284,27606.447127620693
285,11893.93127932005
286,11869.985709973373
287,12028.644902180236
288,11875.873280927635
289,11876.671161475851
290,11875.589382771392
291,11875.013847125798
292,12101.913566481635
293,12066.077879402941
294,13818.507395149265
295,26366.87567485062
296,35433.16447066503
297,35437.95699762518
298,36294.56011538921
299,36449.16502405168
300,36310.954798721796
301,35501.27971214665
302,35662.55466849387
303,35486.14883475134
304,35235.58130662949
305,26718.0282508688
306,27565.607058159443
307,27566.355756838962
308,27566.738082888445
309,11869.22768944997
310,11876.34208477547
311,12033.043170104233
312,11881.322387331884
313,11880.32328839991
