,0
0,8756.365529469624
1,5744.7705198666645
2,5752.689879562524
3,5757.212905643211
4,5816.16828713051
5,8808.852999352872
6,15068.514973703424
7,17581.139533552523
8,16337.875658211176
9,13399.932087169876
10,16344.543253767168
11,16644.573430433502
12,16361.842898814451
13,13411.636874485994
14,13413.930295847364
15,13410.76127861753
16,17160.03502941918
17,17991.78537347622
18,17992.881844438765
19,15106.124853507183
20,15097.83926599793
21,15069.006398721815
22,15025.276260514653
23,15341.062510333795
24,8764.550029503529
25,5746.707136058738
26,5755.832366674937
27,5760.362912825873
28,5819.21846998995
29,8808.522159413093
30,15071.611846117426
31,17589.830302603685
32,16345.79632813315
33,13409.306197982662
34,16348.457165926213
35,16649.432349062463
36,16373.17673914946
37,13424.436081123165
38,13424.108316684207
39,13418.175483380615
40,17164.051629569305
41,17998.991201290144
42,18001.77570638346
43,15114.33838642576
44,15100.791786014957
45,15068.681184124096
46,15023.167828174002
47,15338.405097173661
48,8762.78968972079
49,5743.882951512859
50,5751.512680626247
51,5755.174707698873
52,6015.300135674823
53,9006.755392906769
54,15155.76523342453
55,17580.606683421025
56,16336.580350628552
57,13399.475457677361
58,16337.661283250847
59,16640.475533498906
60,16358.163340602572
61,13406.372523253833
62,13406.148513816444
63,13401.341121594742
64,17145.485458762778
65,17979.14002033678
66,17981.7362020016
67,15039.138739181391
68,15035.227784838185
69,15020.018731088523
70,15017.759520750962
71,15335.403463291477
72,8760.388464994528
73,5736.509214691706
74,5743.365420042977
75,5748.093010079458
76,5806.91614503143
77,8802.799613478175
78,15064.014629441297
79,17578.579320340552
80,16334.623119950742
81,13397.435867127422
82,16335.447409090579
83,16637.73913410275
84,16354.736926706406
85,13403.079187533524
86,13403.468964111496
87,13398.572598121767
88,17142.50780515677
89,17975.64888754705
90,17978.982910887924
91,15092.863988306
92,15085.70925931057
93,15058.519364586225
94,15015.989570028154
95,15333.7745462492
96,8758.754562031916
97,5733.750411998113
98,5739.72016308006
99,5743.900109983003
100,5802.260821418591
101,8799.298673606743
102,15061.567436961683
103,17576.14512812844
104,16332.220157409603
105,13395.06819831191
106,16332.852435658224
107,16635.676394917165
108,16352.0689532807
109,13400.721113966747
110,13400.97167313572
111,13396.202442230335
