,0
0,12011.060793212666
1,12009.44353837381
2,12007.572959318622
3,12005.241071151228
4,12050.126770863048
5,12858.03480915221
6,13125.047567221689
7,11566.898087570991
8,10775.99595227932
9,10201.406986742288
10,10209.482380626489
11,10362.50748880099
12,10218.819539433216
13,10232.469574281342
14,10236.394898054677
15,10234.497973090301
16,10211.021815569733
17,11440.953819837363
18,12047.438822868637
19,12086.931451260476
20,12082.430890411806
21,12053.670098455765
22,12017.446365075331
23,12170.391282699125
24,12014.148825009343
25,12011.268964467174
26,12008.95782928319
27,12008.432657669768
28,12052.697921838255
29,12189.046305693777
30,14117.629693813853
31,26865.597461537764
32,36037.31992904946
33,35947.25308619277
34,36777.55563919412
35,36925.47311895768
36,37243.00076443971
37,36658.86777335184
38,36928.513950014596
39,36418.43205467704
40,35636.83133850792
41,27310.501878849907
42,27932.025713226813
43,27980.204619083062
44,27977.497239951306
45,12063.413857115831
46,12037.390430694839
47,12195.994914642575
48,12041.770913745682
49,12040.986924670347
50,12042.325735883489
51,12044.316332061599
52,12293.577650777332
53,12258.85587908734
54,15859.536227801063
55,28947.723831121846
56,37964.00153387908
57,36590.49021432162
58,36833.45713821656
59,37650.62361829508
60,37688.0155667341
61,36167.37694966233
62,36061.52594279806
63,35611.94164863251
64,35459.011468509
65,27323.28941780052
66,27945.054889974253
67,27943.951950275303
68,27943.315383875903
69,12014.3193431533
70,12023.088883918801
71,12184.56689871626
72,12026.872263093053
73,12026.881316655203
74,12023.369217134321
75,12020.869207481595
76,12066.084855143003
77,12060.092099096139
78,14088.10576327912
79,26860.521507592577
80,36040.102436711524
81,36045.67828683957
82,36871.111180562206
83,37057.54242269216
84,36990.75597628593
85,36219.701554869534
86,36304.28477344908
87,35906.95613179865
88,35576.47645337303
89,27335.259080743082
90,28035.371540069922
91,28115.293235953886
92,28111.976615798212
93,12034.828896691582
94,12011.516117179195
95,12178.100594562691
96,12014.68558769599
97,12011.279519733145
98,12008.650047175444
99,12007.182230286051
100,12051.601164478414
101,12246.799295013876
102,14121.014900445247
103,26865.893295023754
104,36041.27047191239
105,36011.15710637527
106,36853.03539051857
107,37154.57288070107
108,37214.11628236222
109,37274.524236366655
110,37944.45819131528
111,37936.573964544325
112,36578.38841011055
113,27049.09375031462
114,27930.76343690154
115,27982.744513815946
116,27983.513784893643
117,12051.507696958992
118,12023.71310514262
119,12183.847034344397
120,12027.151664515437
121,12030.387335684132
122,12031.090410443856
123,12030.009203194588
124,12257.988841240021
125,12220.922290132941
126,14024.501381765747
127,26736.98660554215
128,35912.794769260756
129,35963.205514705085
130,38324.69583991917
131,40465.521449922075
132,42228.076426631946
133,42355.760928562755
134,43491.62252591435
135,42840.86348685734
136,40818.958582632775
137,31076.53024145869
138,31097.138125176392
139,30266.691317595774
140,29892.644697616386
141,12047.376607257616
142,12051.578363717063
143,12206.164897152827
144,12051.518542597705
145,12049.981562821029
146,12048.91434763753
147,12047.99318777772
148,12096.349732411049
149,12092.444947092008
150,12094.338430922662
151,10841.821312573327
152,10224.084662553809
153,10231.268534100815
154,10236.172541874888
155,10385.670284289796
156,10241.255438762417
157,10253.979136881424
158,10258.458292491487
159,10256.682411789447
160,10233.6182866929
161,11160.022269608742
162,12086.914239090984
163,12140.503499946406
164,12133.605487364914
165,12100.595332988001
166,12059.936450637073
167,12207.466317457669
168,12056.043048363023
169,12052.813397011381
170,12050.437222666478
171,12049.152682986129
172,12098.948735333192
173,12096.420056789315
174,12099.105670966965
175,10845.159381306828
176,10225.900497678753
177,10230.264793532551
178,10230.227842517294
179,10379.127317397672
180,10230.0735657444
181,10240.26974681051
182,10245.302881610634
183,10243.209848862425
184,10222.444162726639
185,11149.222444778401
186,12076.328689843675
187,12127.12496144773
188,12120.66680723366
189,12091.028322484139
190,12052.430900262822
191,12200.165362852636
192,12050.730410293358
193,12050.411420664444
194,12050.05204538743
195,12048.786015886084
196,12099.31508605696
197,12098.149896075614
198,16073.973091223172
199,29430.36799407857
200,39341.9601503892
201,38066.18901183604
202,37472.004399802805
203,37349.05930113809
204,37513.093681737344
205,36936.13692799363
206,36785.87891388916
207,37032.47727400222
208,36415.7113704061
209,27074.191533433946
210,27930.114583834504
211,27984.707476910153
212,27992.88903237004
213,12048.103024518889
214,12022.163756353797
215,12184.518785686014
216,12027.356427140636
217,12026.519137330939
218,12024.468960566119
219,12022.78258617919
220,12252.657220593906
221,12216.458023710413
222,14065.875894247176
223,26787.35485688553
224,35942.279109422
225,35933.632979240014
226,36797.74937336711
227,36943.73340404231
228,36778.6899564852
229,35951.62820168176
230,36001.51761970108
231,35574.62766744243
232,35441.90628186935
233,26996.162786141318
234,27934.5944285381
235,27939.48946292757
236,27956.479930663412
237,12002.701930520696
238,12008.738058287614
239,12177.464164681825
240,12014.780114859233
241,12012.36346602084
242,12009.187150074933
243,12006.318490553047
244,12050.258647762334
245,12234.573068248616
246,14123.513109353562
247,26865.371815911505
248,36033.54681693539
249,36039.67678060507
250,36912.30523505057
251,37123.63769528729
252,37011.42709191926
253,36154.34939813547
254,36239.10976575896
255,35820.167835596694
256,35532.67290137146
257,27011.43964296016
258,28046.40171716534
259,28110.777896432683
260,28108.577326088693
261,12029.235127964832
262,12005.16401185885
263,12174.750891416752
264,12009.73174849177
265,12007.869627084516
266,12005.968530720635
267,12004.376016073029
268,12048.936806019077
269,12985.446176511214
270,14125.236751132026
271,26866.911744921803
272,36032.139787629865
273,35940.69768311271
274,36773.693530000724
275,36979.95827074323
276,37346.28773662798
277,37147.489107573485
278,37373.93351891351
279,36658.06190230652
280,35897.7264174084
281,27019.325841665417
282,27927.390800809644
283,27975.845084042096
284,27973.487430710997
285,12052.066519306403
286,12027.802582696093
287,12188.571221211872
288,12033.768431590921
289,12034.57692032486
290,12033.480758879234
291,12032.897571224788
292,12262.81402581564
293,12226.501886936176
294,14002.230752201489
295,26717.435310232275
296,35904.264549811014
297,35909.12079560249
298,36777.112842427865
299,36933.77329385078
300,36793.72550055133
301,35973.28541448866
302,36136.70459492182
303,35957.9533651787
304,35704.05442751178
305,27073.256619874046
306,27932.104373903207
307,27932.863026873078
308,27933.250436121725
309,12027.034483944175
310,12034.243468399687
311,12193.027966113528
312,12039.289986349606
313,12038.277603941742
314,12036.263119187968
315,12035.737769883759
316,12082.899116462831
317,12079.268094134219
318,12081.77011255959
319,10830.213064017873
320,10212.678641279437
321,10217.47617110155
322,10217.350030147454
323,10366.539253687948
324,10219.390386246008
325,10231.357810718084
326,10236.662524212168
327,10234.88227058327
328,10214.249245786572
329,11142.198800478596
330,12070.139999369841
331,12121.196215255413
332,12117.414879525177
333,12089.126231485256
334,12050.63639886678
335,12198.484364695409
336,12049.035168702907
337,12047.75814404255
338,12046.71125278423
339,12045.29017507195
340,12093.854180196653
341,12090.35756361056
342,12092.563098461702
343,10839.058372567126
344,10219.598800200125
345,10223.919559644846
346,10222.764352851826
347,10367.996554316664
348,10221.363239349233
349,10233.198063157122
350,10236.331089727482
351,10233.428829311706
352,10211.418505911415
353,11138.48076383977
354,12065.204241286388
355,12113.470020600393
356,12109.651926714407
357,12082.17239582705
358,12045.910255233715
359,12193.399647560822
360,12043.257507350252
361,12042.805405654406
362,12042.369627674134
363,12041.983098211558
364,12090.868838504484
365,12087.467492349182
366,12090.933593793541
367,10838.356320612891
368,10221.749237906417
369,10227.755613301795
370,10226.537716333345
371,10373.51410886574
372,10225.269769071705
373,10234.21289639763
374,10238.665868620561
375,10236.338115014338
376,10214.845805756007
377,11142.689454573718
378,12070.590551688727
379,12120.057518536592
380,12115.135845698223
381,12087.090191972582
382,12050.097265525035
383,12198.73334415537
384,12048.456765697867
385,12046.397626383252
386,12044.261130902634
387,12043.204046260793
388,12286.415000277266
389,12245.877112348577
390,13998.5810138326
391,26720.162907108115
392,35910.48489741492
393,35915.294618558386
394,36784.03760397326
395,36938.83308226853
396,36817.373326872024
397,35999.15428893274
398,36054.058054202214
399,35643.891968494354
400,35456.52459930646
401,26697.513746333527
402,27936.624350720485
403,27937.02749210442
404,28085.350973640147
405,12035.769522360102
406,12041.874750172445
407,12199.08831616807
408,12045.671538500019
409,12037.804723258956
410,12030.322753751938
411,12026.113406428873
412,12069.531289251301
413,12064.838987044772
414,14078.136159632404
415,26859.719580415887
416,36043.544632244535
417,36046.98563594912
418,36913.19563923599
419,37072.46946703193
420,36916.07167292543
421,36078.79477831599
422,36096.8910244694
423,35657.472680100094
424,35482.70685961887
425,26793.51990365027
426,28065.69260879801
427,28112.22005217249
428,28109.53078883289
429,12028.342894864501
430,12005.246339032888
431,12173.56606660376
432,12009.15259788526
433,12007.530907277684
434,12005.057759270814
435,12003.689570570346
436,12634.176002415807
437,13066.365627817762
438,14135.888730729073
439,26868.098719359896
440,36036.16636914663
441,36042.78563256094
442,36851.74691563744
443,37040.29668697617
444,36948.14442607146
445,36092.987027924086
446,36075.84762497369
447,35612.69570764553
448,35446.33095575143
449,26691.057134995535
450,27991.646150343768
451,28069.637669250147
452,28102.755634259905
453,12035.621746469556
454,12009.187823999737
455,12176.375368735897
456,12012.230572816949
457,12013.24788289363
458,12012.24417699674
459,12011.225155021039
460,12240.946821507174
461,12203.697287897718
462,14180.594479516652
463,26863.959932613827
464,36038.98567180279
465,36045.13693669695
466,36865.495480025376
467,36959.98938042101
468,36787.99243741852
469,35926.7749384171
470,35934.4232698373
471,35498.36312960107
472,35473.489041843306
473,26729.898975224365
474,27976.76463385004
475,27995.538792014588
476,28010.01049288516
477,12004.857807298553
478,12014.822251411646
479,12180.182415455814
480,12020.752893694646
481,12020.363755211289
482,12017.26649866256
483,12015.879481239857
484,12061.934635511841
485,12057.545920176986
486,12059.4568502089
487,10806.626293984174
