,0
0,27567.272888309046
1,27504.69018596238
2,27615.08526800246
3,27593.1116978135
4,27915.505132624505
5,27856.881656023088
6,30242.508010679216
7,30441.86403175582
8,32908.39311144204
9,32551.547373143545
10,33083.449992584356
11,33298.29018317934
12,33392.17613515102
13,33272.6978820978
14,33460.806007655985
15,33902.46478835321
16,32632.076221750573
17,31198.534161534833
18,30658.478229056935
19,30459.925913313265
20,29229.160367223707
21,29290.49445143571
22,28654.797286699646
23,28396.415760961063
24,27956.77905090817
25,28431.47620005468
26,28477.32970058306
27,28500.119299754453
28,31345.281731214855
29,31210.039230854254
30,39594.56159931415
31,43491.78376161238
32,45043.94387139111
33,46573.37439512418
34,47234.634036859614
35,47270.260332725054
36,45511.10029351026
37,46543.2468634715
38,46441.8489880799
39,46471.347049827
40,46761.39338859414
41,47095.293281704035
42,37747.04492634546
43,38047.7835015197
44,32735.38319981841
45,30929.8120096209
46,28545.041496634276
47,28857.418238668408
48,28220.936640689568
49,28390.500150544525
50,28958.619998662674
51,29608.522100541053
52,32759.91209183911
53,32563.080115752935
54,40365.12028364121
55,44422.00514004721
56,45970.82028962171
57,47409.205547629805
58,47183.38834794636
59,47249.77398395796
60,45681.45040511676
61,46984.94492181523
62,47071.98996209739
63,47003.68349503697
64,47857.792731549955
65,48609.0189121989
66,39023.206523913286
67,37983.52194110397
68,33251.09583202745
69,30999.704432575014
70,28486.50495526581
71,28572.391182731382
72,28106.27131843217
73,28066.060146609438
74,27976.660584155277
75,28074.686343376667
76,31374.227528346386
77,31061.954711740513
78,39104.92486335797
79,43308.21382529336
80,44526.644581712
81,45909.67025581955
82,46336.13829599823
83,46489.87550447062
84,45072.003949621234
85,46324.10147785696
86,46285.339702568715
87,46397.15123894396
88,46866.47765802108
89,47255.06613747442
90,37449.428578596
91,37129.780713284454
92,32335.36004608429
93,30921.9775453253
94,28619.585073252318
95,28437.69851272896
96,27975.850716997593
97,27998.99495947836
98,28194.289073085016
99,28156.302415664486
100,31024.453424692114
101,31073.098869626367
102,38969.04309228254
103,43140.00160821115
104,44460.987415826436
105,45786.144449265346
106,46176.968902201515
107,46423.95205846456
108,45079.00596521281
109,46257.80034990754
110,46455.93685409539
111,46557.04715404348
112,46888.16554489674
113,47245.29888344196
114,37367.39088017249
115,37165.795002139836
116,32483.14136019217
117,30823.95943966425
118,28465.170138467674
119,28485.991684831555
120,28071.88650800835
121,28063.16240944831
122,28009.6535131333
123,27992.46792880272
124,31178.002337863327
125,31340.377932106465
126,39417.92890678893
127,43464.18162140982
128,44647.835131097716
129,45888.270156986284
130,46359.80367152918
131,46533.3165460838
132,45088.0573278874
133,46387.891423049296
134,46261.95052844019
135,46302.95681660035
136,46530.1148421041
137,47003.556538061355
138,37273.78461268185
139,37102.62375517555
